/root/miniconda3/envs/diffsheg/lib/python3.9/site-packages/mmcv/__init__.py:20: UserWarning: On January 1, 2023, MMCV will release v2.0.0, in which it will remove components related to the training process and add a data transformation module. In addition, it will rename the package names mmcv to mmcv-lite and mmcv-full to mmcv. See https://github.com/open-mmlab/mmcv/blob/master/docs/en/compatibility.md for more details.
  warnings.warn(
2026-08-30 17:56:28.934 | INFO     | datasets.beat:build_cache:440 - Audio bit rate: 16000
2026-08-30 17:57:17.411 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1056000, length 36266
2026-08-30 17:57:17.747 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_26_26 ---- #
2026-08-30 17:57:17.760 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_26_26 and Pose 2_scott_0_26_26 ---- #
2026-08-30 17:57:17.761 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_26_26 and Pose 2_scott_0_26_26 ---- #
2026-08-30 17:57:17.775 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_26_26 and Pose 2_scott_0_26_26 ---- #
2026-08-30 17:57:17.785 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 71s, pose: 71s, facial: 71s
2026-08-30 17:57:17.785 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1065, length 34
2026-08-30 17:57:17.785 | INFO     | datasets.beat:_sample_from_clip:641 - 104 clips is expected with stride 10
2026-08-30 17:57:17.785 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1136000, length 36266
2026-08-30 17:57:18.141 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_27_27 ---- #
2026-08-30 17:57:18.153 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_27_27 and Pose 2_scott_0_27_27 ---- #
2026-08-30 17:57:18.154 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_27_27 and Pose 2_scott_0_27_27 ---- #
2026-08-30 17:57:18.166 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_27_27 and Pose 2_scott_0_27_27 ---- #
2026-08-30 17:57:18.175 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 63s, pose: 63s, facial: 63s
2026-08-30 17:57:18.175 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 945, length 34
2026-08-30 17:57:18.175 | INFO     | datasets.beat:_sample_from_clip:641 - 92 clips is expected with stride 10
2026-08-30 17:57:18.175 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1008000, length 36266
2026-08-30 17:57:18.486 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_28_28 ---- #
2026-08-30 17:57:18.497 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_28_28 and Pose 2_scott_0_28_28 ---- #
2026-08-30 17:57:18.498 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_28_28 and Pose 2_scott_0_28_28 ---- #
2026-08-30 17:57:18.511 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_28_28 and Pose 2_scott_0_28_28 ---- #
2026-08-30 17:57:18.519 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 65s, pose: 65s, facial: 65s
2026-08-30 17:57:18.519 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 975, length 34
2026-08-30 17:57:18.519 | INFO     | datasets.beat:_sample_from_clip:641 - 95 clips is expected with stride 10
2026-08-30 17:57:18.519 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1040000, length 36266
2026-08-30 17:57:18.929 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_29_29 ---- #
2026-08-30 17:57:18.944 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_29_29 and Pose 2_scott_0_29_29 ---- #
2026-08-30 17:57:18.946 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_29_29 and Pose 2_scott_0_29_29 ---- #
2026-08-30 17:57:18.961 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_29_29 and Pose 2_scott_0_29_29 ---- #
2026-08-30 17:57:18.971 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 72s, pose: 72s, facial: 72s
2026-08-30 17:57:18.971 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1080, length 34
2026-08-30 17:57:18.971 | INFO     | datasets.beat:_sample_from_clip:641 - 105 clips is expected with stride 10
2026-08-30 17:57:18.971 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1152000, length 36266
2026-08-30 17:57:19.338 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_2_2 ---- #
2026-08-30 17:57:19.349 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_2_2 and Pose 2_scott_0_2_2 ---- #
2026-08-30 17:57:19.350 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_2_2 and Pose 2_scott_0_2_2 ---- #
2026-08-30 17:57:19.362 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_2_2 and Pose 2_scott_0_2_2 ---- #
2026-08-30 17:57:19.371 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 62s, pose: 62s, facial: 62s
2026-08-30 17:57:19.372 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 930, length 34
2026-08-30 17:57:19.372 | INFO     | datasets.beat:_sample_from_clip:641 - 90 clips is expected with stride 10
2026-08-30 17:57:19.372 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 992000, length 36266
2026-08-30 17:57:19.680 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_30_30 ---- #
2026-08-30 17:57:19.691 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_30_30 and Pose 2_scott_0_30_30 ---- #
2026-08-30 17:57:19.693 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_30_30 and Pose 2_scott_0_30_30 ---- #
2026-08-30 17:57:19.705 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_30_30 and Pose 2_scott_0_30_30 ---- #
2026-08-30 17:57:19.713 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 64s, pose: 64s, facial: 64s
2026-08-30 17:57:19.713 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 960, length 34
2026-08-30 17:57:19.713 | INFO     | datasets.beat:_sample_from_clip:641 - 93 clips is expected with stride 10
2026-08-30 17:57:19.713 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1024000, length 36266
2026-08-30 17:57:20.059 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_31_31 ---- #
2026-08-30 17:57:20.072 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_31_31 and Pose 2_scott_0_31_31 ---- #
2026-08-30 17:57:20.073 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_31_31 and Pose 2_scott_0_31_31 ---- #
2026-08-30 17:57:20.085 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_31_31 and Pose 2_scott_0_31_31 ---- #
2026-08-30 17:57:20.096 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 63s, pose: 63s, facial: 63s
2026-08-30 17:57:20.096 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 945, length 34
2026-08-30 17:57:20.096 | INFO     | datasets.beat:_sample_from_clip:641 - 92 clips is expected with stride 10
2026-08-30 17:57:20.096 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1008000, length 36266
2026-08-30 17:57:20.419 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_32_32 ---- #
2026-08-30 17:57:20.432 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_32_32 and Pose 2_scott_0_32_32 ---- #
2026-08-30 17:57:20.433 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_32_32 and Pose 2_scott_0_32_32 ---- #
2026-08-30 17:57:20.447 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_32_32 and Pose 2_scott_0_32_32 ---- #
2026-08-30 17:57:20.457 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 70s, pose: 71s, facial: 70s
2026-08-30 17:57:20.457 | WARNING  | datasets.beat:_sample_from_clip:618 - reduce to 70s, ignore 1s
2026-08-30 17:57:20.457 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1050, length 34
2026-08-30 17:57:20.457 | INFO     | datasets.beat:_sample_from_clip:641 - 102 clips is expected with stride 10
2026-08-30 17:57:20.457 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1120000, length 36266
2026-08-30 17:57:20.809 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_33_33 ---- #
2026-08-30 17:57:20.821 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_33_33 and Pose 2_scott_0_33_33 ---- #
2026-08-30 17:57:20.822 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_33_33 and Pose 2_scott_0_33_33 ---- #
2026-08-30 17:57:20.836 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_33_33 and Pose 2_scott_0_33_33 ---- #
2026-08-30 17:57:20.845 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 68s, pose: 68s, facial: 68s
2026-08-30 17:57:20.845 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1020, length 34
2026-08-30 17:57:20.845 | INFO     | datasets.beat:_sample_from_clip:641 - 99 clips is expected with stride 10
2026-08-30 17:57:20.845 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1088000, length 36266
2026-08-30 17:57:21.195 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_34_34 ---- #
2026-08-30 17:57:21.205 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_34_34 and Pose 2_scott_0_34_34 ---- #
2026-08-30 17:57:21.206 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_34_34 and Pose 2_scott_0_34_34 ---- #
2026-08-30 17:57:21.218 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_34_34 and Pose 2_scott_0_34_34 ---- #
2026-08-30 17:57:21.226 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 60s, pose: 60s, facial: 60s
2026-08-30 17:57:21.226 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 900, length 34
2026-08-30 17:57:21.226 | INFO     | datasets.beat:_sample_from_clip:641 - 87 clips is expected with stride 10
2026-08-30 17:57:21.226 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 960000, length 36266
2026-08-30 17:57:21.527 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_35_35 ---- #
2026-08-30 17:57:21.539 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_35_35 and Pose 2_scott_0_35_35 ---- #
2026-08-30 17:57:21.540 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_35_35 and Pose 2_scott_0_35_35 ---- #
2026-08-30 17:57:21.555 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_35_35 and Pose 2_scott_0_35_35 ---- #
2026-08-30 17:57:21.565 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 65s, pose: 65s, facial: 65s
2026-08-30 17:57:21.565 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 975, length 34
2026-08-30 17:57:21.565 | INFO     | datasets.beat:_sample_from_clip:641 - 95 clips is expected with stride 10
2026-08-30 17:57:21.565 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1040000, length 36266
2026-08-30 17:57:21.896 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_36_36 ---- #
2026-08-30 17:57:21.904 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_36_36 and Pose 2_scott_0_36_36 ---- #
2026-08-30 17:57:21.905 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_36_36 and Pose 2_scott_0_36_36 ---- #
2026-08-30 17:57:21.914 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_36_36 and Pose 2_scott_0_36_36 ---- #
2026-08-30 17:57:21.920 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 44s, pose: 44s, facial: 44s
2026-08-30 17:57:21.920 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 660, length 34
2026-08-30 17:57:21.920 | INFO     | datasets.beat:_sample_from_clip:641 - 63 clips is expected with stride 10
2026-08-30 17:57:21.920 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 704000, length 36266
2026-08-30 17:57:22.135 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_37_37 ---- #
2026-08-30 17:57:22.147 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_37_37 and Pose 2_scott_0_37_37 ---- #
2026-08-30 17:57:22.148 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_37_37 and Pose 2_scott_0_37_37 ---- #
2026-08-30 17:57:22.159 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_37_37 and Pose 2_scott_0_37_37 ---- #
2026-08-30 17:57:22.168 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 64s, pose: 64s, facial: 64s
2026-08-30 17:57:22.168 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 960, length 34
2026-08-30 17:57:22.168 | INFO     | datasets.beat:_sample_from_clip:641 - 93 clips is expected with stride 10
2026-08-30 17:57:22.168 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1024000, length 36266
2026-08-30 17:57:22.525 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_38_38 ---- #
2026-08-30 17:57:22.535 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_38_38 and Pose 2_scott_0_38_38 ---- #
2026-08-30 17:57:22.536 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_38_38 and Pose 2_scott_0_38_38 ---- #
2026-08-30 17:57:22.547 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_38_38 and Pose 2_scott_0_38_38 ---- #
2026-08-30 17:57:22.555 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 57s, pose: 57s, facial: 57s
2026-08-30 17:57:22.555 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 855, length 34
2026-08-30 17:57:22.555 | INFO     | datasets.beat:_sample_from_clip:641 - 83 clips is expected with stride 10
2026-08-30 17:57:22.555 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 912000, length 36266
2026-08-30 17:57:22.849 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_39_39 ---- #
2026-08-30 17:57:22.860 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_39_39 and Pose 2_scott_0_39_39 ---- #
2026-08-30 17:57:22.861 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_39_39 and Pose 2_scott_0_39_39 ---- #
2026-08-30 17:57:22.874 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_39_39 and Pose 2_scott_0_39_39 ---- #
2026-08-30 17:57:22.882 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 64s, pose: 64s, facial: 64s
2026-08-30 17:57:22.882 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 960, length 34
2026-08-30 17:57:22.882 | INFO     | datasets.beat:_sample_from_clip:641 - 93 clips is expected with stride 10
2026-08-30 17:57:22.882 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1024000, length 36266
2026-08-30 17:57:23.206 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_3_3 ---- #
2026-08-30 17:57:23.219 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_3_3 and Pose 2_scott_0_3_3 ---- #
2026-08-30 17:57:23.220 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_3_3 and Pose 2_scott_0_3_3 ---- #
2026-08-30 17:57:23.232 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_3_3 and Pose 2_scott_0_3_3 ---- #
2026-08-30 17:57:23.242 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 68s, pose: 68s, facial: 68s
2026-08-30 17:57:23.242 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1020, length 34
2026-08-30 17:57:23.242 | INFO     | datasets.beat:_sample_from_clip:641 - 99 clips is expected with stride 10
2026-08-30 17:57:23.242 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1088000, length 36266
2026-08-30 17:57:23.590 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_40_40 ---- #
2026-08-30 17:57:23.603 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_40_40 and Pose 2_scott_0_40_40 ---- #
2026-08-30 17:57:23.604 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_40_40 and Pose 2_scott_0_40_40 ---- #
2026-08-30 17:57:23.618 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_40_40 and Pose 2_scott_0_40_40 ---- #
2026-08-30 17:57:23.628 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 74s, pose: 75s, facial: 74s
2026-08-30 17:57:23.628 | WARNING  | datasets.beat:_sample_from_clip:618 - reduce to 74s, ignore 1s
2026-08-30 17:57:23.628 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1110, length 34
2026-08-30 17:57:23.628 | INFO     | datasets.beat:_sample_from_clip:641 - 108 clips is expected with stride 10
2026-08-30 17:57:23.628 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1184000, length 36266
2026-08-30 17:57:24.003 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_41_41 ---- #
2026-08-30 17:57:24.010 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_41_41 and Pose 2_scott_0_41_41 ---- #
2026-08-30 17:57:24.011 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_41_41 and Pose 2_scott_0_41_41 ---- #
2026-08-30 17:57:24.019 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_41_41 and Pose 2_scott_0_41_41 ---- #
2026-08-30 17:57:24.024 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 39s, pose: 39s, facial: 39s
2026-08-30 17:57:24.024 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 585, length 34
2026-08-30 17:57:24.024 | INFO     | datasets.beat:_sample_from_clip:641 - 56 clips is expected with stride 10
2026-08-30 17:57:24.024 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 624000, length 36266
2026-08-30 17:57:24.225 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_42_42 ---- #
2026-08-30 17:57:24.232 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_42_42 and Pose 2_scott_0_42_42 ---- #
2026-08-30 17:57:24.233 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_42_42 and Pose 2_scott_0_42_42 ---- #
2026-08-30 17:57:24.241 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_42_42 and Pose 2_scott_0_42_42 ---- #
2026-08-30 17:57:24.247 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 39s, pose: 39s, facial: 39s
2026-08-30 17:57:24.247 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 585, length 34
2026-08-30 17:57:24.247 | INFO     | datasets.beat:_sample_from_clip:641 - 56 clips is expected with stride 10
2026-08-30 17:57:24.247 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 624000, length 36266
2026-08-30 17:57:24.447 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_43_43 ---- #
2026-08-30 17:57:24.456 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_43_43 and Pose 2_scott_0_43_43 ---- #
2026-08-30 17:57:24.457 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_43_43 and Pose 2_scott_0_43_43 ---- #
2026-08-30 17:57:24.467 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_43_43 and Pose 2_scott_0_43_43 ---- #
2026-08-30 17:57:24.474 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 51s, pose: 51s, facial: 51s
2026-08-30 17:57:24.474 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 765, length 34
2026-08-30 17:57:24.474 | INFO     | datasets.beat:_sample_from_clip:641 - 74 clips is expected with stride 10
2026-08-30 17:57:24.474 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 816000, length 36266
2026-08-30 17:57:24.760 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_44_44 ---- #
2026-08-30 17:57:24.771 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_44_44 and Pose 2_scott_0_44_44 ---- #
2026-08-30 17:57:24.772 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_44_44 and Pose 2_scott_0_44_44 ---- #
2026-08-30 17:57:24.784 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_44_44 and Pose 2_scott_0_44_44 ---- #
2026-08-30 17:57:24.792 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 59s, pose: 59s, facial: 59s
2026-08-30 17:57:24.792 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 885, length 34
2026-08-30 17:57:24.792 | INFO     | datasets.beat:_sample_from_clip:641 - 86 clips is expected with stride 10
2026-08-30 17:57:24.792 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 944000, length 36266
2026-08-30 17:57:25.093 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_45_45 ---- #
2026-08-30 17:57:25.101 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_45_45 and Pose 2_scott_0_45_45 ---- #
2026-08-30 17:57:25.101 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_45_45 and Pose 2_scott_0_45_45 ---- #
2026-08-30 17:57:25.110 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_45_45 and Pose 2_scott_0_45_45 ---- #
2026-08-30 17:57:25.116 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 44s, pose: 44s, facial: 44s
2026-08-30 17:57:25.116 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 660, length 34
2026-08-30 17:57:25.116 | INFO     | datasets.beat:_sample_from_clip:641 - 63 clips is expected with stride 10
2026-08-30 17:57:25.116 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 704000, length 36266
2026-08-30 17:57:25.338 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_46_46 ---- #
2026-08-30 17:57:25.352 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_46_46 and Pose 2_scott_0_46_46 ---- #
2026-08-30 17:57:25.353 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_46_46 and Pose 2_scott_0_46_46 ---- #
2026-08-30 17:57:25.368 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_46_46 and Pose 2_scott_0_46_46 ---- #
2026-08-30 17:57:25.378 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 77s, pose: 77s, facial: 77s
2026-08-30 17:57:25.378 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 1155, length 34
2026-08-30 17:57:25.378 | INFO     | datasets.beat:_sample_from_clip:641 - 113 clips is expected with stride 10
2026-08-30 17:57:25.378 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 1232000, length 36266
2026-08-30 17:57:25.776 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_47_47 ---- #
2026-08-30 17:57:25.787 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_47_47 and Pose 2_scott_0_47_47 ---- #
2026-08-30 17:57:25.787 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_47_47 and Pose 2_scott_0_47_47 ---- #
2026-08-30 17:57:25.799 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_47_47 and Pose 2_scott_0_47_47 ---- #
2026-08-30 17:57:25.806 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 57s, pose: 57s, facial: 57s
2026-08-30 17:57:25.806 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 855, length 34
2026-08-30 17:57:25.806 | INFO     | datasets.beat:_sample_from_clip:641 - 83 clips is expected with stride 10
2026-08-30 17:57:25.806 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 912000, length 36266
2026-08-30 17:57:26.092 | INFO     | datasets.beat:cache_generation:496 - # ---- Building cache for Pose   2_scott_0_48_48 ---- #
2026-08-30 17:57:26.102 | INFO     | datasets.beat:cache_generation:504 - # ---- Building cache for Audio  2_scott_0_48_48 and Pose 2_scott_0_48_48 ---- #
2026-08-30 17:57:26.103 | INFO     | datasets.beat:cache_generation:525 - # ---- Building cache for Facial 2_scott_0_48_48 and Pose 2_scott_0_48_48 ---- #
2026-08-30 17:57:26.114 | INFO     | datasets.beat:cache_generation:548 - # ---- Building cache for Sem    2_scott_0_48_48 and Pose 2_scott_0_48_48 ---- #
2026-08-30 17:57:26.120 | INFO     | datasets.beat:_sample_from_clip:614 - audio: 54s, pose: 55s, facial: 54s
2026-08-30 17:57:26.120 | WARNING  | datasets.beat:_sample_from_clip:618 - reduce to 54s, ignore 1s
2026-08-30 17:57:26.121 | INFO     | datasets.beat:_sample_from_clip:640 - pose from frame 0 to 810, length 34
2026-08-30 17:57:26.121 | INFO     | datasets.beat:_sample_from_clip:641 - 78 clips is expected with stride 10
2026-08-30 17:57:26.121 | INFO     | datasets.beat:_sample_from_clip:650 - audio from frame 0 to 864000, length 36266
